t,id,color,x,y,handle_x,handle_y,confidence
1789540005.6568244,door_red_3b9977,red,6.032412516911997,1.9135713526166862,6.032412517530199,1.9135713533050218,0.6956197619438171
1789540006.8220868,door_red_23b6b7,red,0.10645513125898676,1.5888400934464135,0.10645513162489006,1.5888400941820175,0.5377857089042664
1789540007.1953497,door_red_bb783a,red,6.0771846749783,1.8969790192970577,6.0771846753433225,1.8969790200334424,0.6316232681274414
1789540008.19482,door_red_af84ed,red,0.09267172546170999,1.6586515967629158,0.09267172564841131,1.6586515975998721,0.3674728274345398
1789540009.891029,door_red_b70777,red,0.3404072185749478,1.6008007024610549,0.3404072204140416,1.6008007009110015,0.5160374045372009
1789540010.4186175,door_red_41d384,red,5.850336249830605,1.7625471682955023,5.850336249871565,1.7625471685810512,0.6006180047988892
1789540011.474613,door_red_b70777,red,0.3267736901727005,1.5867730433976672,0.32677369015960833,1.5867730443291035,0.5442683696746826
1789540012.1093202,door_red_41d384,red,5.818587969532177,1.7582130821598203,5.818587969524009,1.7582130830143883,0.7310382127761841
1789540013.0625346,door_red_615eda,red,0.3725804811937863,1.558296452781233,0.3725804811882636,1.5582964536750958,0.4975060224533081
1789540013.761046,door_red_41d384,red,5.856054263258652,1.7529430559577803,5.856054263253581,1.7529430568422657,0.5730170011520386
1789540014.8170435,door_red_615eda,red,0.49487685539769455,1.472421376822101,0.49487685539426396,1.472421377708478,0.49619975686073303
1789540015.1326718,door_red_41d384,red,5.841634301748984,1.7404643764461947,5.84163430174565,1.740464377332559,0.797739565372467
1789540016.3825998,door_red_615eda,red,0.416062707557769,1.5240106611903108,0.41606270747485263,1.5240107315104081,0.3315415680408478
1789540016.5981774,door_red_41d384,red,5.874129577788849,1.808461120661574,5.874129577705933,1.8084611909816712,0.764816164970398
1789540018.1464298,door_red_615eda,red,0.4160627075577694,1.5240106611903108,0.4160627074748531,1.5240107315104081,0.33430856466293335
1789540018.4426844,door_red_41d384,red,5.777693371505581,1.7268201978339475,5.777693371422665,1.7268202681540448,0.76503986120224
1789540019.6519766,door_red_615eda,red,0.4160627075577694,1.5240106611903108,0.4160627074748531,1.5240107315104081,0.3333415687084198
1789540019.9855027,door_red_41d384,red,5.766181604184187,1.717074570711962,5.76618160410127,1.7170746410320592,0.7648676037788391
1789540021.4932652,door_red_615eda,red,0.3772821323256057,1.561948096183074,0.37728213261285726,1.5619480970724364,0.5363072156906128
1789540021.889053,door_red_41d384,red,5.7501055348292205,1.6867990419421028,5.7501055351164725,1.6867990428314652,0.7850273847579956
1789540023.2656407,door_red_2f923c,red,0.2695651096593146,1.534125515906963,0.2695651230830314,1.5341252905509692,0.2707277238368988
1789540024.6283808,door_red_404375,red,0.9003296404734566,1.1397377964162643,0.9003279391517895,1.1397348550961537,0.48900294303894043
1789540024.7970543,door_red_8ab259,red,5.929028175624563,1.741804438548608,5.929026474302895,1.7418014972284974,0.7226022481918335
1789540026.1576571,door_red_3b9977,red,5.96157289513261,1.7806869099925555,5.9615699357917435,1.7806818136637481,0.6245005130767822
1789540026.6969123,door_red_404375,red,0.8223685706663066,1.3023093656084648,0.8223679080923478,1.3023082939009591,0.31029996275901794
1789540026.8829043,door_red_3b9977,red,5.87438161805937,1.770508359303854,5.8743810324295005,1.770507416684719,0.7395814657211304
1789540027.0703003,door_blue_1503d1,blue,9.232911697338695,-2.0612708912237703,9.232911111708827,-2.0612718338429055,0.5017998814582825
1789540028.1141665,door_red_3b9977,red,5.935853285176567,1.8336251461098507,5.935853266465618,1.8336251144929054,0.7373326420783997
1789540028.8195124,door_blue_1503d1,blue,9.58000083998255,-2.114722794300337,9.580000172739437,-2.1147233676695256,0.6030785441398621
1789540029.1023045,door_red_3b9977,red,5.8924846511815225,1.8279328891731264,5.892483983938412,1.8279323158039378,0.6259635090827942
1789540030.3807275,door_blue_1503d1,blue,9.30054966510915,-2.033867336566181,9.300549844553858,-2.0338671215092323,0.5471242666244507
1789540030.686345,door_red_f9c2b9,red,5.89402512662077,1.8382049951162593,5.894025306065479,1.8382052101732078,0.6565126180648804
1789540031.9324708,door_blue_1ffb88,blue,7.985128488456188,-1.4467749811777242,7.9851038239935095,-1.4467826757946858,0.5796257257461548
1789540032.1399064,door_red_f9c2b9,red,5.80568732951035,1.8171412019016242,5.805662665047672,1.8171335072846626,0.7422872185707092
1789540033.5842593,door_blue_1ffb88,blue,7.819343140030392,-1.3318008905186716,7.8193386197181525,-1.331802106382812,0.665497362613678
1789540033.903894,door_red_5d3986,red,5.776293415158624,1.8408344011249738,5.7762888948463855,1.8408331852608333,0.7653848528862
1789540034.7449389,door_blue_1ffb88,blue,7.756635132471403,-1.3031560101020152,7.75663511289956,-1.3031560154747972,0.4877084493637085
1789540035.0569987,door_red_5d3986,red,5.82393399032428,1.8593143805606034,5.823933970752437,1.8593143751878214,0.8330181241035461
1789540036.0408947,door_red_5d3986,red,5.843206755233258,1.9068289289557399,5.843206755771713,1.9068289290147946,0.7914730906486511
1789540036.3353894,door_blue_1ffb88,blue,7.705354432040579,-1.2681514054608631,7.705354432579035,-1.2681514054018084,0.4633046090602875
1789540038.238136,door_blue_f2b145,blue,7.956886565701031,-1.3636766254156958,7.95688656658219,-1.363676625133069,0.39348480105400085
1789540038.844948,door_red_b70777,red,5.849363383638946,1.939505082207348,5.84936338452628,1.9395050823421887,0.24062684178352356
1789540040.0304701,door_blue_928f7f,blue,7.909241751357365,-1.3775495656041512,7.9092417522441245,-1.3775495655268035,0.5841745138168335
1789540040.4373422,door_red_b70777,red,6.030240657901114,1.94424518628376,6.0302406587898965,1.944245186348303,0.4670754671096802
1789540041.0675108,door_blue_f2b145,blue,8.073448183161,-1.4389988310562574,8.07344818406019,-1.4389988310591857,0.5866732001304626
1789540042.0334728,door_red_072e78,red,5.9480324538204865,1.9571831764095777,5.948032454709636,1.9571831762650822,0.6041391491889954
1789540042.2727551,door_blue_f2b145,blue,8.934722110546645,-1.9145786810457235,8.934722111435793,-1.914578681190219,0.6827682256698608
1789540043.4849584,door_blue_5e0bb5,blue,8.99671093867982,-1.9187304272288992,8.996710939581437,-1.9187304273791386,0.6250734329223633
1789540043.8507464,door_red_acf9b2,red,5.71994775886483,1.9111168079598424,5.719947759761683,1.9111168078235683,0.4468502998352051
1789540044.5312433,door_blue_5e0bb5,blue,9.05314850770983,-1.9368925748301637,9.053166323418544,-1.9368985989840435,0.5626250505447388
1789540045.2702813,door_red_acf9b2,red,5.719543959316518,1.8934109049110657,5.71954315928789,1.8934112281673379,0.2901567816734314
1789540045.5149362,door_blue_5e0bb5,blue,8.963795310894682,-1.8724771384094552,8.963794606993101,-1.8724768520093973,0.5492589473724365
1789540046.6231508,door_blue_5e0bb5,blue,9.055874807679587,-1.8900854279839603,9.055874807679785,-1.8900854278792187,0.6336492896080017
1789540046.9184432,door_red_fa8e43,red,5.938740631693534,1.9320463627651066,5.938740632361506,1.932046362511913,0.390697717666626
1789540047.6248927,door_blue_8b6125,blue,9.077398740110777,-1.8854928333010557,9.077398740886592,-1.8854928336759136,0.6661595106124878
1789540048.6776898,door_blue_8b6125,blue,8.98557043585775,-1.8119430288138958,8.985570436548313,-1.8119430293169148,0.49211350083351135
1789540049.6780915,door_blue_8b6125,blue,8.993398066706122,-1.8347725259467962,8.993398067413176,-1.8347725264790946,0.5864063501358032
1789540050.7890615,door_blue_40052f,blue,8.913675664536585,-1.8143309816716882,8.91367566524902,-1.8143309822122158,0.45756107568740845
1789540051.994406,door_blue_40052f,blue,8.880154953317707,-1.787917912558368,8.880154954015287,-1.7879179131016563,0.30682703852653503
1789540053.230732,door_blue_40052f,blue,8.916799366549984,-1.8167218819851783,8.916799076808056,-1.8167217760887717,0.4989379048347473
1789540054.3092873,door_blue_26713c,blue,8.903964947120935,-1.8354681188345456,8.903964945894085,-1.8354681186866082,0.5623080134391785
1789540055.4356103,door_blue_26713c,blue,8.839815857119515,-1.7998269449620836,8.839815857817259,-1.799826945389178,0.45195886492729187
1789540056.1249487,door_blue_df7a1e,blue,10.773859497607525,1.4290954509366343,10.773859498456885,1.4290954504543012,0.5648242235183716
1789540056.389142,door_blue_26713c,blue,8.85705665513084,-1.8504996261355513,8.8570566559802,-1.8504996266178844,0.6740666031837463
1789540057.327644,door_blue_26713c,blue,8.861713866269872,-1.8340777451466364,8.86171386705419,-1.8340777453784283,0.36387068033218384
1789540057.656194,door_blue_df7a1e,blue,10.802233345677681,1.4042339432220894,10.802233346458495,1.4042339430097734,0.5554954409599304
1789540058.453561,door_blue_26713c,blue,8.878362168494863,-1.8771066489342467,8.87836216933392,-1.8771066492503463,0.5890811085700989
1789540059.2023153,door_blue_df7a1e,blue,10.78664318236182,1.392818269341252,10.786643183162075,1.392818269123596,0.31590718030929565
1789540059.36114,door_blue_26713c,blue,8.836870044572194,-1.8522949304578749,8.83687004537245,-1.852294930675531,0.6468956470489502
1789540060.7313054,door_blue_26713c,blue,8.853567781901301,-1.8672546031375474,8.853567782770744,-1.8672546034792972,0.7315834164619446
1789540060.998506,door_blue_df7a1e,blue,10.685065963733704,1.2768424242413168,10.68506596459826,1.276842423925814,0.3849848806858063
1789540061.5497124,door_blue_26713c,blue,8.860569254792109,-1.886282743711574,8.860569255629915,-1.8862827439238243,0.7228370308876038
1789540062.5011153,door_blue_df7a1e,blue,10.74976091612665,1.297160286023121,10.749760916993605,1.2971602857810147,0.32878604531288147
1789540062.6594913,door_blue_928f7f,blue,8.837198098065292,-1.8778859798408762,8.837198098932248,-1.8778859800829826,0.5436843633651733
1789540063.848637,door_blue_928f7f,blue,8.879691132734559,-1.9187777457998765,9.278969492617076,-1.893390266048264,0.6064420342445374
1789540064.32519,door_blue_df7a1e,blue,10.829666778478824,1.319038130895757,10.829666779330498,1.3190381307224075,0.6142643094062805
1789540064.8211327,door_blue_928f7f,blue,8.847619488203227,-1.8934552308740877,9.287927189893171,-1.8956627052533448,0.5118106603622437
1789540065.8409781,door_blue_df7a1e,blue,12.061867040789485,1.9343518109243791,12.061867041652672,1.9343518107008935,0.6361223459243774
1789540065.9788332,door_blue_928f7f,blue,8.847709383466954,-1.888078968658554,9.30259421730225,-1.9131032953377423,0.22007489204406738
1789540067.1507504,door_blue_be9d66,blue,8.851229916745257,-1.9213069905766171,9.229667983317768,-1.8623658526127973,0.25427985191345215
1789540067.5175893,door_blue_df7a1e,blue,12.15007151206556,1.9933016863932311,12.150071512923489,1.993301686130961,0.6438620686531067
1789540068.2191548,door_blue_be9d66,blue,8.843856973320099,-1.9339222496488522,9.286935701645488,-1.903160472279607,1.0
1789540069.1897924,door_blue_df7a1e,blue,12.092457026541734,1.9901447052566459,12.092457027387404,1.990144704991184,0.6926194429397583
1789540069.3203173,door_blue_be9d66,blue,8.846088963063726,-1.9096604767305836,9.289500047909963,-1.8905340978151859,1.0
1789540070.453439,door_blue_be9d66,blue,8.813206684472934,-1.8956890605656365,9.303546882473348,-1.8950184536796915,0.35400301218032837
1789540070.4611185,door_green_bfde52,green,17.89330999989827,0.11196105527222944,17.893308599487522,0.11196176697585891,0.5811631679534912
1789540070.8490293,door_blue_1f329e,blue,12.007848133306245,1.9830477615474882,12.00784787225948,1.9830479039654714,0.5273473858833313
1789540071.4800622,door_blue_ca1398,blue,8.832419031016045,-1.8759569455109828,9.262608715910368,-1.835153080173396,1.0
1789540072.4790463,door_blue_1f329e,blue,11.871124647673343,1.9350126127677676,11.871124648333511,1.9350126123527822,0.4866100251674652
1789540072.666685,door_blue_ca1398,blue,8.876457719758513,-1.8773464241631848,9.392043840921843,-1.8791695533815238,0.2982773184776306
1789540073.777085,door_blue_ca1398,blue,8.922320453420747,-1.8890317969460697,9.376409612118671,-1.844135743365833,1.0
1789540074.1409278,door_blue_84d4f2,blue,11.956711125269202,2.0357189200742454,11.956711125634921,2.0357189197917434,0.6123590469360352
1789540074.153034,door_green_f5568a,green,17.886619541354047,0.007971643012272711,17.88661954171977,0.00797164272977069,0.5768229365348816
1789540074.7957008,door_blue_ca1398,blue,8.90347582963177,-1.8403553107820465,9.381197610872594,-1.822022656510169,0.33276301622390747
1789540075.8558402,door_blue_84d4f2,blue,11.840504501530376,1.9927795464453746,11.840504623486922,1.9927796644887616,0.42805394530296326
1789540076.0681918,door_blue_a030e7,blue,8.940561547626883,-1.8622552319779864,9.35652794814814,-1.7919144920966756,1.0
1789540077.078729,door_blue_a030e7,blue,8.944138433556105,-1.8280094014937318,9.453778526648062,-1.8222318499684338,0.5043545961380005
1789540077.5481248,door_blue_84d4f2,blue,11.911460216739123,2.0232836555477354,11.911460217349429,2.023283654925362,0.671008825302124
1789540078.1206949,door_blue_a030e7,blue,8.993051470517104,-1.8359183376847632,9.407116028676956,-1.7840125895106296,0.27187228202819824
1789540079.0445755,door_blue_b6ef4e,blue,11.808881101009018,1.9915733020084943,11.80888109679709,1.9915733081841036,0.4460238218307495
1789540079.171626,door_blue_a030e7,blue,8.922200133374751,-1.7833087533806633,9.421387465807856,-1.7747502159304496,0.39030492305755615
1789540080.3718371,door_blue_e0a033,blue,8.970077078295,-1.7902820285746321,9.383611294845455,-1.759306772000918,1.0
1789540080.8699932,door_blue_b6ef4e,blue,11.690634097598611,1.9578201876540453,11.69063409361727,1.9578201982830399,0.6313361525535583
1789540081.4364989,door_blue_e0a033,blue,8.885784886286128,-1.7580051595366233,8.885784886518856,-1.758005159982246,1.0
1789540082.5183957,door_blue_e0a033,blue,8.812191030410593,-1.7755002571064602,8.812191030678465,-1.775500257935012,1.0
1789540083.426667,door_blue_e0a033,blue,8.71895482530975,-1.769656934390131,8.718954825502552,-1.769656935253099,1.0
1789540084.2102687,door_blue_e1ab7c,blue,8.926720802384473,-1.7038639048895008,9.152748270679922,-1.7163842564979825,1.0
1789540085.9680974,door_blue_e1ab7c,blue,8.898435490636448,-1.7056399820861876,9.15023710939941,-1.7100126741434745,1.0
1789540087.5381951,door_blue_e1ab7c,blue,8.911703735285416,-1.716353595698694,9.16245207577699,-1.7181022715563592,1.0
1789540089.00915,door_blue_e1ab7c,blue,8.920077652215078,-1.7231152218806933,9.145940569691623,-1.7071672077352946,1.0
1789540090.623594,door_blue_e1ab7c,blue,8.953879226409079,-1.7504087346994504,9.117021235416102,-1.6880148200408862,1.0
1789540091.9653165,door_blue_e1ab7c,blue,8.93545874939889,-1.7355348852591943,9.162576165843355,-1.7181844525995804,1.0
1789540093.4602985,door_blue_e1ab7c,blue,8.933489255926336,-1.7339445925991226,9.121449299038952,-1.690947390702172,1.0
1789540094.8531003,door_blue_e1ab7c,blue,8.84874556928734,-1.6655172204206794,9.127488902664643,-1.6949472348568735,1.0
1789540096.3890786,door_blue_e1ab7c,blue,8.960960892858607,-1.7561269167257965,9.152832427083025,-1.711731473407427,1.0
1789540098.167978,door_blue_e0a033,blue,8.76266217502489,-1.7551926634246333,8.762662175285174,-1.7551926642865485,1.0
1789540099.2526994,door_blue_e0a033,blue,8.914700846267133,-1.7436020364815616,9.278362222170081,-1.7000387398016517,1.0
1789540099.5653815,door_blue_b6ef4e,blue,12.000190329764685,2.1286210492801008,12.000190330176542,2.1286210485458907,0.6492851376533508
1789540100.2874775,door_blue_a030e7,blue,8.910581657257268,-1.7845314216220614,9.332734905951268,-1.7285005019481274,1.0
1789540101.2325323,door_blue_84d4f2,blue,12.009389435125893,2.1107840161636497,12.009389435688057,2.1107840155222983,0.43198367953300476
1789540101.504029,door_blue_a030e7,blue,8.88863930758985,-1.8051118700819042,9.33636724931257,-1.757862069759812,1.0
1789540102.4549315,door_blue_ca1398,blue,8.877086256015062,-1.8394539618734198,9.264713399698405,-1.7612151977441401,1.0
1789540102.7458348,door_blue_84d4f2,blue,12.039934718389677,2.0826183112324737,12.039934272821508,2.0826187301409647,0.5520644783973694
1789540102.7499082,door_green_f5568a,green,17.874760966345278,-0.005868498658739174,17.87476052077711,-0.005868079750248167,0.5583767294883728
1789540103.5049534,door_blue_ca1398,blue,8.853087018815934,-1.8706384446402877,9.32499216426351,-1.7954104813259746,1.0
1789540104.4250896,door_blue_1f329e,blue,12.10624113190375,2.08606038496036,12.106231534879909,2.0860658486691386,0.5853623151779175
1789540104.6296988,door_blue_ca1398,blue,8.829203427712477,-1.9184231142065242,9.30129974005888,-1.8145984140694869,1.0
1789540105.5939794,door_blue_be9d66,blue,9.328867690019608,-2.41964856983947,9.34232876846475,-1.8687998767198046,1.0
1789540105.891606,door_blue_1f329e,blue,12.033356835220246,2.01538951976635,12.03335655646082,2.015389735332102,0.5863892436027527
1789540106.5719888,door_blue_be9d66,blue,9.306407263768401,-2.408900538536704,9.32347643558468,-1.8523461602648799,1.0
1789540106.577289,door_green_cb1dfc,green,17.89213512176626,0.09288616196481903,17.89213511194153,0.09288616978742537,0.6931423544883728
1789540107.4330842,door_blue_1f329e,blue,12.111086451017023,2.06876035309109,12.111086451653833,2.068760352936452,0.6118929982185364
1789540107.5512426,door_blue_be9d66,blue,9.386044913444833,-2.3308844606025207,9.277415700495567,-1.8547861819504552,1.0
1789540107.5529454,door_green_cb1dfc,green,17.907142544875096,0.09515438232063422,17.907142545511906,0.09515438216599637,0.5833333134651184
1789540108.7113445,door_blue_be9d66,blue,9.111318281344818,-1.8762506943711945,9.11131828221951,-1.8762506944402997,1.0
1789540109.1330688,door_blue_11b878,blue,9.294093959118529,-2.452631699359774,9.294093960003618,-2.4526316993816737,1.0
1789540109.6977427,door_blue_ea69b9,blue,10.964384964827012,1.1040672762727002,10.964384965730083,1.1040672763037007,0.5007570385932922
1789540110.6787484,door_blue_ea69b9,blue,10.967258919757782,1.230080524523161,10.967258920627618,1.2300805246791673,0.6615247130393982
1789540110.8077407,door_blue_58019a,blue,9.407702681323048,-2.373340436073677,9.64859587360983,-1.9678114518120609,1.0
1789540111.5878172,door_blue_8b6125,blue,11.246434292097874,1.3944590614726915,11.24643429291932,1.3944590617503374,0.6757427453994751
1789540112.251105,door_blue_d2c48d,blue,9.307119985437902,-2.4986670478238375,9.581529664607247,-2.0210993159762554,1.0
1789540112.5660877,door_blue_8b6125,blue,12.00549331678177,1.9542487962021242,12.005493317542491,1.9542487965847644,0.5257851481437683
1789540112.5684228,door_green_d43b57,green,17.89404626169776,-0.07132770134813904,17.89404626245848,-0.07132770096549867,0.5520833134651184
1789540113.583417,door_blue_5e0bb5,blue,12.009348337622036,1.901284904248194,12.009348338316794,1.9012849047209177,0.6257169842720032
1789540113.7849128,door_red_2f923c,red,5.983704305717269,1.623800442692646,5.983704306389416,1.623800443192607,0.7376703023910522
1789540113.9343662,door_blue_d2c48d,blue,9.224501342907752,-2.5815264914366796,9.341299430237378,-1.972045125038862,1.0
1789540114.4966958,door_blue_5e0bb5,blue,12.064593810379549,1.944392644354398,12.064593811001128,1.9443926449453173,0.6074565052986145
1789540115.468974,door_red_2f923c,red,5.998938908141829,1.6262577377240968,5.998938908680633,1.626257738380469,0.6656089425086975
1789540115.9273596,door_blue_5e0bb5,blue,12.059509055283431,1.8969227794620749,12.059509055822236,1.8969227801184472,0.4553197920322418
1789540116.1236613,door_blue_292b52,blue,9.363589882738209,-2.4533795953695208,9.284798708244995,-1.998919909700911,1.0
1789540116.8936982,door_blue_f2b145,blue,12.119215571895399,1.8866329560266093,12.119215572322151,1.88663295675425,0.5070348381996155
1789540117.2844846,door_red_615eda,red,6.3798870090529585,1.3403150036183038,6.379887009465354,1.3403150043582603,0.7415791749954224
1789540117.9466987,door_blue_928f7f,blue,11.127776554170897,1.1556993499438781,12.600847837830448,1.8873365470563828,0.4551297426223755
1789540118.8558168,door_red_615eda,red,6.472117880744461,1.171601896870168,6.47211788114681,1.1716018977129707,0.7512774467468262
1789540120.4081955,door_red_b70777,red,6.54277295215509,1.1691898267464578,6.542772952336326,1.1691898276113757,0.7247088551521301
1789540121.0096965,door_blue_1ffb88,blue,11.857199582832743,1.8057619937533684,11.857199582987512,1.8057619946386012,0.689577579498291
1789540121.8973546,door_red_b70777,red,6.694832492499285,1.0104588416635791,6.69483249260246,1.0104588425465466,0.7499067783355713
1789540122.5316298,door_blue_e405c5,blue,11.78890871907908,1.7316241115775188,11.788908719183329,1.7316241124642668,0.6674398183822632
1789540123.5412643,door_red_b70777,red,6.687913270325571,1.019970902070447,6.68791327037208,1.0199709029555426,0.7089435458183289
1789540124.011657,door_blue_e405c5,blue,11.826110763024538,1.7250309009909663,11.826110439088136,1.7250194339595193,0.4971863627433777
1789540124.9199362,door_red_b70777,red,6.610750367335957,1.1405461335939073,6.610750361568721,1.140546068316918,0.647422194480896
1789540125.5712914,door_blue_1ffb88,blue,11.523060488799064,1.6057669525022955,11.523060488435885,1.6057669510889687,0.47240951657295227
1789540126.620202,door_red_615eda,red,6.342385300764099,1.3621520381312329,6.342385301023025,1.3621520388883406,0.7079250812530518
1789540127.1855202,door_blue_f2b145,blue,11.87295558859776,1.7040020822535626,11.87295558896924,1.704002082992456,0.6384226679801941
1789540128.1724317,door_red_2f923c,red,6.241005692583334,1.4085183954351859,6.241005693066564,1.4085183961324366,0.475157231092453
1789540128.378904,door_blue_f2b145,blue,11.869892731576353,1.720192740699871,11.869892732061654,1.720192741395919,0.40962135791778564
1789540129.3746629,door_blue_5e0bb5,blue,11.883463522079955,1.7797943785926695,11.883463522686611,1.7797943792344642,0.4466148018836975
1789540129.6971674,door_red_2f923c,red,6.222328429182241,1.350968886303002,6.222328429582875,1.3509688867163638,0.6086013317108154
1789540130.0469317,door_blue_292b52,blue,8.970659359455812,-1.9597140125707257,9.193652573965112,-1.9943080695288269,1.0
1789540130.4050837,door_blue_5e0bb5,blue,11.900798779956382,1.8006517272002274,11.90079877819547,1.8006517257635446,0.5464052557945251
1789540131.337468,door_red_404375,red,6.287439927795028,1.295364868409583,6.287439790486397,1.2953647698491755,0.28154417872428894
1789540131.557022,door_blue_5e0bb5,blue,11.859709889904252,1.7914369847113523,11.8597097595427,1.791436891344132,0.5706332921981812
1789540131.5598197,door_green_d43b57,green,17.95520204907557,0.014862947907855362,17.955201918714017,0.014862854540635295,0.5659722089767456
1789540131.6939905,door_blue_292b52,blue,8.936245183598334,-1.941984790458203,9.168111452378273,-1.9707315740150835,1.0
1789540132.5493493,door_blue_8b6125,blue,11.845143512966299,1.825969467250315,11.845142376823173,1.8259688775623748,0.4007461965084076
1789540133.432055,door_blue_292b52,blue,8.847791857903593,-1.8934723716285227,9.180598196994488,-1.9424365983169278,1.0
1789540133.7864752,door_blue_8b6125,blue,11.768508552550468,1.8062609232192175,11.76850656195486,1.8062606151824072,0.6357994079589844
1789540134.644889,door_blue_ea69b9,blue,11.075604469404933,1.3541545433244282,11.075596887687977,1.354153356703138,0.7056217789649963
1789540134.9467804,door_blue_d2c48d,blue,8.78729845223838,-1.8657082777397365,9.291153518773944,-2.033673619668596,1.0
1789540135.9780846,door_blue_df7a1e,blue,12.003299159117889,1.9105239014778488,12.003299154067232,1.910523903223826,0.43258166313171387
1789540136.5375483,door_blue_58019a,blue,8.946145131376568,-1.863759350489146,9.401070478047659,-1.9695850480515074,1.0
1789540137.4784229,door_blue_cdc158,blue,11.92782612753721,1.9409586387317967,11.927826125649466,1.9409586399846288,0.660111665725708
1789540137.5698442,door_green_cb1dfc,green,17.90313744505719,0.06054339394045677,17.903137443169445,0.06054339519328883,0.7615017294883728
1789540138.1533716,door_blue_58019a,blue,8.960751920840895,-1.8626827418051675,9.305863882970966,-1.9297551575309062,1.0
1789540139.1593359,door_blue_557d0b,blue,11.795594021854397,1.947475308355259,11.795588509533554,1.9474797811536684,0.5762299299240112
1789540139.6970394,door_blue_58019a,blue,8.875148408683705,-2.5028556583210717,9.238478597327449,-1.9172392107462495,1.0
1789540140.7567925,door_blue_be53e4,blue,11.803544520682847,1.981389635639408,11.80352936319763,1.9813968171559593,0.6944189667701721
1789540140.7580361,door_green_f86603,green,17.9021004958811,0.04377329876934466,17.90208533839588,0.04378048028589576,0.6393229365348816
1789540141.4008875,door_blue_11b878,blue,8.780966381656155,-2.5488847819812874,8.780965850637863,-2.5488845119858903,1.0
1789540142.435712,door_blue_be53e4,blue,11.097239242294416,1.2896373450594303,11.097239239370566,1.2896373463407076,0.6236676573753357
1789540142.997716,door_blue_11b878,blue,8.717577138757017,-2.577986224443208,8.717577139181513,-2.577986225055241,1.0
1789540143.1650941,door_blue_f2b145,blue,9.643821936611257,-5.093804226348149,9.643821937035753,-5.093804226960182,0.49531251192092896
1789540143.9527206,door_blue_be53e4,blue,11.011122938772212,1.1719861323557796,11.01112254394419,1.1719858361861624,0.6148982644081116
1789540144.1788275,door_blue_f2b145,blue,9.514429103954017,-5.118182800586686,9.514428762387602,-5.118183055735542,0.7764322757720947
1789540144.3620925,door_blue_11b878,blue,8.657177511907044,-2.5719943329486026,8.657177170340631,-2.5719945880974584,1.0
1789540145.218886,door_blue_f2b145,blue,9.34685819835347,-5.160202314290595,9.34685819834744,-5.160202315316958,0.9575520753860474
1789540145.4718337,door_blue_be53e4,blue,11.141976071305685,1.1382163864984967,10.358059131157745,0.3992148723501937,0.24355243146419525
1789540146.098432,door_blue_11b878,blue,8.543591473858093,-2.58904211921191,8.543591474261824,-2.5890421199801446,1.0
1789540146.297914,door_blue_f2b145,blue,9.250679720935334,-5.239652582557797,9.250679721339065,-5.2396525833260315,1.0
1789540147.3599465,door_blue_be9d66,blue,9.13477435550988,-2.7240166111313586,9.134777246105234,-2.724017842257606,1.0
1789540147.756446,door_blue_11b878,blue,8.449873283620114,-2.579052235790787,8.4498738283995,-2.5790524878958436,1.0
1789540148.322899,door_blue_be9d66,blue,9.057025453667823,-2.7198068971967775,9.057025472459776,-2.7198069079745895,1.0
1789540149.2679574,door_blue_11b878,blue,8.343609226451516,-2.532211016265966,8.343609226561444,-2.5322110161217215,1.0
1789540149.5400739,door_blue_be9d66,blue,8.97953098432404,-2.720110813970935,8.979530984433968,-2.7201108138266905,1.0
1789540150.520213,door_blue_ca1398,blue,8.923859620214358,-2.7359152968062435,9.277485885006666,-1.8310795098643489,1.0
1789540151.4439826,door_blue_ca1398,blue,8.907897074237612,-2.732972703210609,9.286116148485792,-1.8611262779923459,1.0
1789540152.4874275,door_blue_ca1398,blue,8.907897074237612,-2.732972703210609,9.28540362038539,-1.8493350103113726,1.0
