t,x,y,yaw,roll,pitch,state,target_id
1789540392.2649448,12.51686083770871,0.09170970041252703,-1.0473757208024945,-8.507335561356071e-10,-1.4169314482933834e-05,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540392.613844,12.532658080544055,0.06254176309335274,-1.0148685818975607,5.09873697817401e-10,-3.611225465540862e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540392.9644368,12.558689361547744,0.01985757541548293,-0.9691113557601523,3.1427572020668864e-10,-4.6402629211137245e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540393.3144724,12.576934613408799,-0.007603692562572085,-0.9399370723756064,-5.664452538317924e-09,2.7374305620544503e-05,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540393.6639824,12.590236011690388,-0.026907983827488866,-0.9096043125174053,-3.3710885001889493e-06,3.818230243997421e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540394.0146883,12.615602284019374,-0.05948598250806572,-0.8765573931227065,-6.104472051466811e-07,6.955244455882303e-08,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540394.3638697,12.637481935331024,-0.08552843780676624,-0.8534830265262068,-1.5548087557925045e-07,1.8380663970953688e-08,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540394.713922,12.655934222663705,-0.10688389900045159,-0.828139271686383,-3.9147535293251677e-07,-1.5236192025375467e-05,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540395.0639665,12.6839686407473,-0.13636288219335266,-0.7949365076101048,-7.035486916418733e-08,-2.75959141085034e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540395.4139533,12.708044829023516,-0.16033086544323089,-0.7681367766482182,-1.776461622694075e-08,-7.02793472502775e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540395.7640898,12.738722438120403,-0.1893537672886529,-0.7354425650722185,-3.10225759744532e-09,-1.2655332793646446e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540396.1141305,12.76279905589209,-0.2110581318791699,-0.7018692814605324,-1.92833824245733e-07,-5.795461946665329e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540396.463875,12.795224384931453,-0.23785963754898523,-0.6707513912118178,-3.484222512426782e-08,-1.0463824034068343e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540396.8150477,12.820730867429837,-0.2580312478046943,-0.6457293454822582,-8.84082444713102e-09,-2.167784889457073e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540397.1636627,12.851581923976038,-0.2814633157475416,-0.6131013207741611,-1.6836751570655082e-09,-1.7690587237966718e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540397.5138586,12.876423408851442,-0.2999884351813168,-0.5778062606100381,1.3727846968659909e-09,-2.168563799985162e-05,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540397.8668165,12.90522830969296,-0.319694871089517,-0.541083441020604,1.0408131307390933e-09,-3.927901909768289e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540398.2156355,12.925596802703495,-0.33347561912436163,-0.5095257012074984,-6.871396653994661e-10,-1.4585724030607575e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540398.5677624,12.939795673244356,-0.343862182619702,-0.4741137029636705,-2.5749886830884684e-06,-9.850379040580929e-06,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540398.9138987,12.948346466133936,-0.3513149205930594,-0.42891714512089246,-4.658808577786438e-07,3.6466476360078374e-07,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540399.263952,12.956269651023145,-0.3586070439067121,-0.3814472397717311,-8.442151356533048e-08,6.635027742547348e-08,EXPLORING_NAVIGATING,explore_waypoint_16.3_lat-23
1789540399.613649,12.959220532540137,-0.3612963631180892,-0.3646937703873722,-1.6625030009899874e-08,6.012715032108695e-06,EXPLORING,explore_waypoint_16.3_lat-23
1789540399.9637163,12.959219800711072,-0.3612960860191146,-0.3646937703953556,-5.2205979949892485e-09,1.8936013535426092e-06,EXPLORING,explore_waypoint_16.3_lat-23
1789540400.313997,12.959219800711072,-0.3612960860191146,-0.3646937703953556,-5.2205979949892485e-09,1.8936013535426092e-06,EXPLORING,explore_waypoint_16.3_lat-23
1789540400.66395,12.959207848982672,-0.3635417450523783,-0.3302377506688222,-5.575469247971417e-10,3.8462588537905037e-08,EXPLORING,explore_waypoint_16.3_lat-23
1789540401.0137868,12.959207821483776,-0.3714895583447305,-0.2527346271218686,-2.0652808765793703e-10,7.64936061672217e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540401.3645055,12.959207799155246,-0.38070436678052166,-0.17158995594987214,-1.0229482880203203e-10,2.1444343983683006e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540401.713866,12.959207781196886,-0.3889555081031592,-0.10378010993254322,-8.92611987704194e-11,1.2732290710842592e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540402.063682,12.959207758089326,-0.40030800480715534,-0.014942371859263953,-8.838461346795683e-11,1.0408540774233479e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540402.413935,12.959207773806343,-0.411995743966835,0.0753873321258454,3.9371541267899457e-11,9.869365866329438e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540402.7639287,12.959207797133391,-0.4225821004390644,0.16115531383704113,8.445249280858352e-11,9.551120195598513e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540403.1139696,12.959207819553495,-0.4319595685701793,0.24280467786973522,9.127448868781652e-11,9.339830734561266e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540403.463919,12.959207841154752,-0.4400750699668856,0.320764336068703,9.546002625469574e-11,9.147690864664316e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540403.8139546,12.959207857694384,-0.445636039130185,0.3806931337678836,9.669628775509603e-11,8.986557534652362e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540404.1706796,12.959207877223044,-0.45140738308608086,0.4527646642822275,9.486145743796456e-11,8.789575781494555e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540404.513841,12.959207895433982,-0.45586228150470626,0.5218622051214862,9.198215101235682e-11,8.612777350833761e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540404.8639748,12.959207912285718,-0.4590054186671721,0.5881379469083216,8.805348826880784e-11,8.462039692873462e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540405.2140312,12.959207930661835,-0.461065946847048,0.6641086702056159,8.192039582051128e-11,8.314404033586971e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540405.5644474,12.959252624636612,-0.4614216597463781,0.7247398437723257,2.983531734336518e-11,8.078680497119578e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540405.9139364,12.959332432249091,-0.4613955313347079,0.7282792085880712,-1.715775575319767e-10,1.0059389756571909e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540406.2639854,12.959261549227321,-0.4608992363288581,0.6553394079639857,1.9310868353051302e-11,8.616437512775218e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540406.6137846,12.959261533373065,-0.45913673902216373,0.5919378694859835,8.915996682043648e-11,8.397343718776551e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540406.963885,12.95926151692126,-0.45607799292306633,0.5258401288546745,8.240398197378523e-11,8.373985573283191e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540407.3138547,12.95926149910571,-0.45170844894785744,0.456929874489205,8.907047956049375e-11,8.526261174687837e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540407.664136,12.959261479843786,-0.4460227707356164,0.3850574781177912,9.594812766091087e-11,8.74793959421164e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540408.0137017,12.959261455369717,-0.43747163459612093,0.2946245953942613,9.556890104208164e-11,8.985327766141392e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540408.3639753,12.959261433893582,-0.4289296685208155,0.21547163779805412,9.575088709492029e-11,9.177724039309929e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540408.7138848,12.959261411686876,-0.4191413559738974,0.13250091040109727,9.282141487428345e-11,9.387238741268212e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540409.0637805,12.959261389048452,-0.40816760639403776,0.04523711487531443,8.636331918441271e-11,9.60853988022579e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540409.4167652,12.959261389313486,-0.39635706885867705,-0.04564388886903922,-6.566843843127685e-12,9.76885517981939e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540409.7638876,12.959261412925782,-0.38538195316810214,-0.1329131967811401,-7.7357994140433e-11,9.65327637319382e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540410.1140802,12.959261440248204,-0.37378273004302237,-0.23201139403759338,-9.172842245449021e-11,9.38740660051641e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540410.463922,12.959261457697119,-0.36704979698556695,-0.29504280070558514,-9.44856272714937e-11,9.201935358486414e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540410.8139362,12.95926147861846,-0.35979298553585987,-0.3707308610049741,-9.680532252925716e-11,8.985072717167176e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540411.1638467,12.959261498319565,-0.3538442426773189,-0.4432175880344031,-9.537335538511885e-11,8.794915411067504e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540411.5139236,12.959261520221297,-0.3484431119866919,-0.5262592969103662,-9.173636402609422e-11,8.597834518530777e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540411.8639371,12.95926153696539,-0.34538493969323625,-0.5923558361065763,-8.765581146945964e-11,8.456950413860501e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540412.21689,12.959261549350144,-0.3438728899899803,-0.6432866983709519,-8.371176097680445e-11,8.360427647809801e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540412.5646038,12.959261563584164,-0.3431328213880124,-0.7045951516794122,-7.824638389622432e-11,8.263371540226281e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540412.9138935,12.95980828788083,-0.3431280292231635,-0.7785264196947296,-3.7908299477896524e-11,9.70202160432754e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540413.2637653,12.95981759017676,-0.34265325117245027,-0.8412024440510556,-3.0696856919893293e-12,9.971640871170083e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540413.6138113,12.960096685250846,-0.34257219703987574,-0.9017637479227326,3.786508005383839e-11,8.699420862567782e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540413.963875,12.961574724068612,-0.3425721820054736,-0.964580887009859,7.749425881552892e-11,8.315201348613164e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540414.3139362,12.964344698943565,-0.3425721657267694,-1.0300721781492408,8.555478568998236e-11,8.325597837784533e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540414.6638813,12.968422985100693,-0.34257214817679393,-1.0983476362148161,8.877305985238774e-11,8.53334952336305e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540415.015593,12.975053768048307,-0.34257212536743625,-1.1841552375711597,9.381602850046288e-11,8.783965819835825e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540415.363708,12.982021722396803,-0.34257210509736113,-1.2591125079528402,9.544574246502833e-11,8.94813490802258e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540415.715701,12.990281545588488,-0.3425720838450676,-1.3374706035792348,9.53215192170938e-11,9.117954033868152e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540416.063769,12.988517128129297,-0.34259149890301,-1.3013876128823711,-7.038461103108802e-10,1.37299487273282e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540416.4137955,12.979453316005138,-0.3425915243293948,-1.2096348508017798,-7.840241386298334e-12,1.0169197058113824e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540416.764213,12.9733352737475,-0.34259154504533623,-1.136748128178898,9.503205305413545e-11,8.839585717046084e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540417.113718,12.968533132434217,-0.34259156260985696,-1.0668824354308095,7.941442529059191e-11,8.450385192825644e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540417.4640856,12.965044962497117,-0.3425915797554352,-0.9998750241719614,8.883673520924682e-11,8.468823545029265e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540417.8139958,12.962576521673892,-0.3425915988202738,-0.9230631677248754,8.529187473385634e-11,8.449224427459962e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540418.1639166,12.961926473077439,-0.34259161295753043,-0.8619382275399364,7.669242989894871e-11,8.32747628530825e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540418.513691,12.961926271609908,-0.343146430860967,-0.7877291861276152,4.423462307942526e-11,9.877300236735924e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540418.8635442,12.961420550126471,-0.3431476391560905,-0.7252669530120043,1.0685976423229953e-11,9.771803993651716e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540419.2138884,12.961370447898265,-0.34348964977391694,-0.6646508730073581,-4.2263287666505776e-11,8.643461100787394e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540419.5638158,12.961370432775086,-0.34505887721181067,-0.6016466051581821,-7.849121026053927e-11,8.289286782457353e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540419.9139042,12.961370412981,-0.34865072385224466,-0.5224930913591886,-8.623086497042204e-11,8.34947373829918e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540420.2642949,12.96137039503758,-0.3530854370065356,-0.45343990405549234,-9.035539677325566e-11,8.569871122580187e-10,EXPLORING,explore_waypoint_16.3_lat-23
1789540420.6138892,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540420.964081,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540421.313891,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540421.6637216,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540422.0137212,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540422.3638902,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540422.713962,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540423.0638003,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540423.4141867,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540423.7638476,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540424.1136873,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540424.4638965,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING,explore_waypoint_16.3_lat-23
1789540424.8142781,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540425.1669345,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540425.5138063,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540425.8639174,12.961373172281272,-0.3597676464216285,-0.37117858896358613,4.2071156014200355e-10,1.4126691274558312e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540426.2135499,12.961372447177618,-0.3612884910802577,-0.3539299756442121,-1.1650528171523408e-10,8.286216933040426e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540426.5646555,12.961372422314593,-0.3658306176879465,-0.30672364117250367,-1.0094771968224294e-10,8.519273205709036e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540426.9138196,12.961372405444019,-0.3700958374841183,-0.26548701316548806,-9.547278636470791e-11,8.76633649487509e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540427.263523,12.961372379241103,-0.3782662583253545,-0.1921852188856766,-1.0789793027493999e-10,9.061951755969367e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540427.6138496,12.961372356681533,-0.386934430950937,-0.1198622742035371,-1.358976097135226e-10,9.214560926996061e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540427.9636564,12.961372328911487,-0.40043636869472204,-0.013695373592009123,-1.8829903834720887e-10,9.5365173117645e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540428.3138855,12.96137234575422,-0.41303942613712674,0.08390162933774473,3.247945620206041e-11,9.75834049409099e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540428.6638854,12.961372369482083,-0.4243304910378481,0.17617025338079953,9.960447306864676e-11,9.60001638373336e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540429.0139275,12.961372396272319,-0.43581818931085264,0.27910372375286974,1.3223952657430258e-10,9.107875316181493e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540429.3635948,12.961372658116657,-0.44442278185747797,0.3673773312767221,1.3337497497474073e-10,8.653783921305786e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540429.7138402,12.961372677680151,-0.4495911624850316,0.42902232836717874,1.0416079503247827e-10,8.585922262929573e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540430.0638893,12.96137269617084,-0.45338202265295685,0.48180487483317297,7.492915661668863e-11,8.70143630470912e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540430.413907,12.961372713793683,-0.4561855696635278,0.5283506872560613,5.4653631533618345e-11,8.850872629442232e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540430.768792,12.961372733803199,-0.45856203625770303,0.5779209038464457,3.869834299973609e-11,8.976182463516917e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540431.114042,12.961372749583576,-0.459906904080015,0.6153865325912855,3.035843893462944e-11,9.040014518934127e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540431.4647443,12.961372764605404,-0.46078203006782115,0.6501544045860312,2.486097635622259e-11,9.083672366323255e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540431.8138878,12.96137277890566,-0.461255637561749,0.6826754756418768,2.075181914746723e-11,9.118738947959953e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540432.1638525,12.961391204791683,-0.4613815525436872,0.71930019688004,3.143522018096184e-12,9.111719666001135e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540432.513736,12.961761994501781,-0.46138159425387365,0.7557952720543162,-2.4251469153277584e-12,9.34659397024252e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540432.863804,12.961928617327514,-0.46138273514815764,0.7879438371585391,1.7338195300094754e-11,9.859519280455503e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540433.2138114,12.961928654648544,-0.4616189596678568,0.8208689563299993,-1.6975241207578146e-11,1.0050222499428075e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540433.5636938,12.961928689321052,-0.4619219984590857,0.8525148940674638,8.292684752077579e-12,9.327313420727022e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540433.915472,12.962057522783274,-0.46193733566703465,0.8886143461837156,-1.1694503361749148e-11,9.131379719251112e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540434.2638247,12.962495949888632,-0.4619373499907724,0.9191729912029561,-1.9122669434893145e-11,9.139003733320044e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540434.6137688,12.963465307332992,-0.46193736803343677,0.9576139943413147,-2.0628594111689662e-11,9.180006885546016e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540434.9637368,12.964684256137486,-0.4619373838443684,0.9915101015717355,-2.3780379566053484e-11,9.178405552789575e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540435.313691,12.968858093064949,-0.4578143874183282,1.0274149155362493,-1.318480489226712e-11,-1.5755677412932438e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540435.6639616,12.982612799514069,-0.4383148092142165,1.0734476472056533,2.1074428221861067e-11,-4.834732573628381e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540436.0142446,12.997344002500776,-0.4165507155315264,1.1238481602010277,2.0280348790538945e-06,-1.1174271301731858e-05,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540436.363849,13.00653987012293,-0.40465798088720917,1.1700345814485769,3.6363763466110666e-07,-1.2378872496769947e-06,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540436.713911,13.01311731791069,-0.40173755867358224,1.2302362534493105,5.125252373087075e-08,6.259141915343334e-05,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540437.063707,13.018880685365238,-0.4016513503732275,1.2876256836644187,2.494415128844565e-07,-7.959938612169383e-06,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540437.413884,13.027185444402921,-0.3957663195447834,1.3501829707385773,4.5576970988175565e-08,-1.4408552233875844e-06,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540437.7646172,13.037451457809691,-0.3949958317971169,1.4361430772606627,5.850833790881863e-09,-1.8438354175754828e-07,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540438.1152587,13.048230345417295,-0.3931836747194521,1.5209738820874035,9.384543281187275e-10,-3.4018455040732686e-08,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540438.4639046,13.06347232474378,-0.36724919823622415,1.6432723664564426,2.3005704925227114e-10,-6.977757191679058e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540438.8139923,13.070572814143391,-0.32661690299447077,1.7425529107151105,6.080958186604509e-10,-1.644314445862954e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540439.1639035,13.068756355556715,-0.2767506457674178,1.8204068606273192,4.0317535413955353e-10,6.237082727955829e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540439.516741,13.06281114481536,-0.23588456739668973,1.8750127930198086,3.1656624517341164e-10,1.040021327453466e-09,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540439.8650806,13.052703286817954,-0.19557335101023346,1.9093135345313546,3.0397545384670316e-10,9.008764990463083e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540440.2142406,13.037729227522469,-0.14772285766194854,1.938599439466828,1.4391324604718465e-10,8.535255154994221e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540440.5637767,13.023771050557722,-0.10821542635227274,1.958007317169767,8.907613051809588e-11,8.950543126517464e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540440.9145532,13.008962511045873,-0.06901762102407845,1.977197332101679,7.828337268187907e-11,9.452922961368265e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540441.2640467,12.990089964673667,-0.022404259219296063,1.9999431228634355,7.471022665164018e-11,9.62513222850507e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540441.6138794,12.971081533779124,0.021808047913268153,2.0245068278261757,4.255742348198219e-11,6.996417807658435e-10,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540441.9639835,12.953940967694502,0.05886983772763646,2.0443150757007817,3.1289656084521204e-09,1.1762109430000863e-05,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540442.3139114,12.949335992572024,0.0678992313352004,2.044312972795252,5.906925813033827e-10,6.712693058588318e-06,EXPLORING_NAVIGATING,explore_waypoint_16.5_lat+29
1789540442.663785,12.949336399752589,0.06789843716715194,2.044312972796353,1.7405991382167602e-10,2.0108322318021673e-06,EXPLORING,explore_waypoint_16.5_lat+29
1789540443.0141823,12.949336399752589,0.06789843716715194,2.044312972796353,1.7405991382167602e-10,2.0108322318021673e-06,EXPLORING,explore_waypoint_16.5_lat+29
1789540443.363709,12.949336399752589,0.06789843716715194,2.044312972796353,1.7405991382167602e-10,2.0108322318021673e-06,EXPLORING,explore_waypoint_16.5_lat+29
1789540443.7138138,12.945247444749917,0.06788595955743738,1.9828705269967553,1.8659929435966193e-10,4.125051976993234e-09,EXPLORING,explore_waypoint_16.5_lat+29
1789540444.063867,12.93727697669667,0.06788593484763157,1.8938844622721966,1.0590239918230648e-10,1.3366008006046264e-09,EXPLORING,explore_waypoint_16.5_lat+29
1789540444.4139445,12.92920830362059,0.06788591369355292,1.8160529998130137,9.43809506403451e-11,1.0077423568579038e-09,EXPLORING,explore_waypoint_16.5_lat+29
1789540444.7640114,12.917862715271493,0.06788588705776999,1.717768944106447,9.525404289582104e-11,9.452835895304542e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540445.1168067,12.904793943652393,0.06788585992568669,1.6134267897897308,8.523241778024832e-11,9.589298606162937e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540445.463495,12.890704679328024,0.06788586633043414,1.5047520695254657,-3.218231127390916e-11,9.792337106915998e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540445.813875,12.87999444423086,0.06788588994293687,1.41851698540895,-8.337204023394605e-11,9.674174061128438e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540446.163828,12.8704860940778,0.06788591261842804,1.3364542040528569,-9.176918840664582e-11,9.453537751893969e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540446.5138836,12.860739200168233,0.06788593854353688,1.2428708978417733,-9.567358880490109e-11,9.176977551280795e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540446.8639755,12.852859632842753,0.06788596290333238,1.1541071183062088,-9.596276675051871e-11,8.936481279090159e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540447.2137382,12.8477387249375,0.06788598179524906,1.0835266658573717,-9.333833017221762e-11,8.761961063959945e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540447.563869,12.843329293339314,0.06788600269509576,1.0026377705062843,-8.906980160274337e-11,8.571875568014367e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540447.913679,12.841088954937998,0.06788601858211718,0.9382494983306696,-8.439843178569039e-11,8.432517909459029e-10,EXPLORING,explore_waypoint_16.5_lat+29
1789540448.2652075,12.841626037088405,0.06786298458821022,0.9591614304693487,-9.375750880196906e-12,7.167021099152619e-10,EXPLORING,explore_waypoint_16.5_lat+29
